timestamp,pump_id,flow_rate,pressure,vibration,temperature,failure,vibration_rolling_mean,pressure_rolling_mean
2026-05-21 03:46:36.306301,PUMP_002,525.66,5.58,1.89,51.18,0,1.95,5.27
2026-05-21 05:46:36.306301,PUMP_002,464.47,4.56,1.95,45.22,0,1.93,5.28
2026-05-21 16:46:36.306301,PUMP_002,391.65,5.63,1.92,50.59,0,1.92,5.26
2026-05-22 01:46:36.306301,PUMP_002,487.34,5.44,2.36,42.56,0,2.08,5.21
2026-05-22 05:46:36.306301,PUMP_002,499.02,4.45,2.1,41.7,0,2.13,5.17
2026-05-22 09:46:36.306301,PUMP_002,480.6,4.57,2.11,43.77,0,2.19,4.82
2026-05-22 21:46:36.306301,PUMP_002,530.74,4.14,1.77,40.79,0,1.99,4.39
2026-05-22 22:46:36.306301,PUMP_002,486.82,4.76,2.12,42.05,0,2.0,4.49
2026-05-23 18:46:36.306301,PUMP_002,523.59,5.55,2.05,40.82,0,1.98,4.82
2026-05-23 22:46:36.306301,PUMP_002,488.18,5.1,1.3,38.74,0,1.82,5.14
2026-05-24 03:46:36.306301,PUMP_002,463.71,5.6,2.3,40.36,0,1.88,5.42
2026-05-24 04:46:36.306301,PUMP_002,587.14,4.9,2.14,30.33,0,1.91,5.2
2026-05-24 05:46:36.306301,PUMP_002,566.77,5.59,1.85,45.71,0,2.1,5.36
2026-05-24 07:46:36.306301,PUMP_002,505.42,5.11,2.07,37.93,0,2.02,5.2
2026-05-24 13:46:36.306301,PUMP_002,548.19,4.58,1.95,55.58,0,1.96,5.09
2026-05-24 15:46:36.306301,PUMP_002,428.89,5.65,2.01,46.72,0,2.01,5.11
2026-05-25 13:46:36.306301,PUMP_002,523.45,4.81,2.03,53.65,0,2.0,5.01
2026-05-25 17:46:36.306301,PUMP_002,522.51,4.69,2.13,44.83,0,2.05,5.05
2026-05-25 23:46:36.306301,PUMP_002,401.91,5.18,2.1,43.0,0,2.08,4.89
2026-05-26 12:46:36.306301,PUMP_002,465.29,5.73,2.26,39.22,0,2.16,5.2
2026-05-26 15:46:36.306301,PUMP_002,556.75,5.65,2.1,48.48,0,2.15,5.52
2026-05-27 05:46:36.306301,PUMP_002,499.19,4.84,1.97,40.89,0,2.11,5.4
2026-05-27 12:46:36.306301,PUMP_002,430.29,4.44,2.07,36.51,0,2.05,4.98
2026-05-27 14:46:36.306301,PUMP_002,506.24,3.85,1.89,38.09,0,1.98,4.38
2026-05-28 04:46:36.306301,PUMP_002,468.06,4.81,2.17,42.8,0,2.04,4.37
2026-05-28 08:46:36.306301,PUMP_002,550.94,5.9,2.08,38.94,0,2.05,4.86
2026-05-28 17:46:36.306301,PUMP_002,508.56,5.53,1.87,46.38,0,2.04,5.42
2026-05-29 13:46:36.306301,PUMP_002,534.68,5.59,1.72,51.58,0,1.89,5.68
2026-05-29 17:46:36.306301,PUMP_002,443.47,5.3,1.65,41.74,0,1.74,5.48
2026-05-30 06:46:36.306301,PUMP_002,485.63,5.05,2.03,39.2,0,1.8,5.32
2026-05-30 23:46:36.306301,PUMP_002,504.0,5.18,2.01,48.39,0,1.9,5.18
2026-05-31 00:46:36.306301,PUMP_002,530.35,4.22,1.99,41.03,0,2.01,4.82
2026-05-31 10:46:36.306301,PUMP_002,484.86,5.33,1.97,45.42,0,1.99,4.91
2026-05-31 21:46:36.306301,PUMP_002,436.44,4.87,1.96,41.39,0,1.97,4.81
2026-06-01 09:46:36.306301,PUMP_002,503.58,5.35,2.13,45.85,0,2.02,5.18
2026-06-03 00:46:36.306301,PUMP_002,572.87,5.34,2.25,39.84,0,2.11,5.19
2026-06-04 00:46:36.306301,PUMP_002,570.47,4.41,1.9,41.02,0,2.09,5.04
2026-06-04 07:46:36.306301,PUMP_002,520.27,5.05,2.0,42.82,0,2.05,4.94
2026-06-04 21:46:36.306301,PUMP_002,474.95,4.52,1.87,43.37,0,1.92,4.66
2026-06-05 04:46:36.306301,PUMP_002,509.67,4.5,1.86,48.06,0,1.91,4.69
2026-06-05 19:46:36.306301,PUMP_002,466.21,4.82,2.09,43.62,0,1.94,4.61
2026-06-06 00:46:36.306301,PUMP_002,514.63,4.71,1.82,44.78,0,1.92,4.67
2026-06-06 05:46:36.306301,PUMP_002,529.34,5.03,2.25,49.63,0,2.05,4.85
2026-06-06 13:46:36.306301,PUMP_002,551.64,4.67,1.71,49.92,0,1.93,4.8
2026-06-06 17:46:36.306301,PUMP_002,460.25,5.41,2.05,47.08,0,2.0,5.04
2026-06-06 18:46:36.306301,PUMP_002,445.46,4.33,1.9,48.01,0,1.89,4.8
2026-06-06 19:46:36.306301,PUMP_002,511.29,6.17,1.82,39.17,0,1.93,5.3
2026-06-08 03:46:36.306301,PUMP_002,416.4,5.35,1.77,41.87,0,1.83,5.28
2026-06-08 19:46:36.306301,PUMP_002,458.15,5.73,2.19,54.56,0,1.93,5.75
2026-06-10 04:46:36.306301,PUMP_002,593.46,3.2,4.08,52.2,1,2.68,4.76
2026-06-11 09:46:36.306301,PUMP_002,458.55,3.97,2.39,39.46,0,2.89,4.3
2026-06-11 12:46:36.306301,PUMP_002,635.62,5.58,1.61,41.44,0,2.69,4.25
2026-06-11 14:46:36.306301,PUMP_002,505.47,4.77,2.17,46.14,0,2.05,4.77
2026-06-11 18:46:36.306301,PUMP_002,558.1,4.63,2.17,42.64,0,1.98,4.99
2026-06-11 19:46:36.306301,PUMP_002,440.35,5.48,2.21,41.62,0,2.18,4.96
2026-06-11 23:46:36.306301,PUMP_002,503.1,5.32,2.03,43.03,0,2.14,5.14
2026-06-12 08:46:36.306301,PUMP_002,488.12,5.11,2.3,36.14,0,2.18,5.31
2026-06-12 17:46:36.306301,PUMP_002,466.42,5.02,1.96,53.55,0,2.1,5.15
2026-06-13 03:46:36.306301,PUMP_002,501.57,5.08,1.92,42.86,0,2.06,5.07
2026-06-13 04:46:36.306301,PUMP_002,479.62,4.97,2.26,46.68,0,2.05,5.03
2026-06-13 21:46:36.306301,PUMP_002,535.64,4.79,1.82,45.9,0,2.0,4.95
2026-06-14 02:46:36.306301,PUMP_002,445.66,4.56,2.14,40.14,0,2.07,4.77
2026-06-14 08:46:36.306301,PUMP_002,533.73,5.45,1.94,43.36,0,1.96,4.93
2026-06-14 13:46:36.306301,PUMP_002,496.36,1.63,4.45,53.2,0,2.84,3.88
2026-06-17 19:46:36.306301,PUMP_002,443.98,4.7,2.2,46.16,0,2.86,3.93
2026-06-18 15:46:36.306301,PUMP_002,493.73,4.41,1.82,52.59,0,2.82,3.58
2026-06-18 17:46:36.306301,PUMP_002,516.14,5.34,2.22,49.07,0,2.08,4.81
2026-06-20 03:46:36.306301,PUMP_002,474.43,4.79,2.16,39.95,0,2.07,4.84
2026-06-22 09:46:36.306301,PUMP_002,578.38,5.57,2.04,47.51,0,2.14,5.23
2026-06-22 10:46:36.306301,PUMP_002,501.72,4.84,2.01,44.53,0,2.07,5.07
2026-06-23 11:46:36.306301,PUMP_002,535.1,4.62,1.88,52.01,0,1.98,5.01
2026-06-23 20:46:36.306301,PUMP_002,500.77,5.14,1.82,53.18,0,1.9,4.86
2026-06-24 10:46:36.306301,PUMP_002,507.24,4.61,1.91,49.64,0,1.87,4.79
2026-06-24 15:46:36.306301,PUMP_002,446.67,4.6,2.07,38.49,0,1.93,4.78
2026-06-24 19:46:36.306301,PUMP_002,498.23,4.2,1.73,39.71,0,1.9,4.47
2026-06-25 17:46:36.306301,PUMP_002,560.46,3.97,1.71,42.29,0,1.84,4.26
2026-06-26 12:46:36.306301,PUMP_002,351.74,5.66,1.97,45.71,0,1.8,4.61
2026-06-27 03:46:36.306301,PUMP_002,484.38,6.02,2.04,44.14,0,1.91,5.22
2026-06-27 09:46:36.306301,PUMP_002,535.96,5.75,2.17,49.18,0,2.06,5.81
2026-06-27 17:46:36.306301,PUMP_002,559.76,5.04,1.87,46.04,0,2.03,5.6
2026-06-28 08:46:36.306301,PUMP_002,525.48,5.24,1.91,46.1,0,1.98,5.35
2026-06-28 15:46:36.306301,PUMP_002,553.46,4.65,2.2,44.64,0,1.99,4.98
2026-06-28 19:46:36.306301,PUMP_002,474.78,5.04,2.05,42.5,0,2.05,4.98
2026-06-29 02:46:36.306301,PUMP_002,457.75,5.36,2.37,46.04,0,2.21,5.01
2026-06-29 13:46:36.306301,PUMP_002,407.57,5.22,2.24,37.14,0,2.22,5.21
2026-06-29 14:46:36.306301,PUMP_002,567.91,5.14,1.91,30.46,0,2.18,5.24
2026-06-29 20:46:36.306301,PUMP_002,484.46,4.25,1.99,46.34,0,2.05,4.87
2026-06-29 21:46:36.306301,PUMP_002,525.27,5.56,2.13,50.95,0,2.01,4.98
2026-06-29 23:46:36.306301,PUMP_002,600.75,4.9,2.52,47.44,0,2.21,4.9
2026-06-30 04:46:36.306301,PUMP_002,422.44,5.16,2.03,42.83,0,2.22,5.21
2026-06-30 12:46:36.306301,PUMP_002,465.96,4.79,1.99,43.02,0,2.18,4.95
2026-06-30 13:46:36.306301,PUMP_002,459.06,5.22,2.14,44.91,0,2.05,5.06
2026-06-30 22:46:36.306301,PUMP_002,515.37,5.28,1.99,47.8,0,2.04,5.1
2026-07-01 19:46:36.306301,PUMP_002,552.11,5.24,1.92,44.84,0,2.02,5.25
2026-07-02 03:46:36.306301,PUMP_002,480.63,4.11,2.2,38.1,0,2.04,4.88
2026-07-02 10:46:36.306301,PUMP_002,432.41,5.07,1.66,38.93,0,1.93,4.81
2026-07-02 21:46:36.306301,PUMP_002,474.53,4.65,1.86,43.73,0,1.91,4.61
2026-07-03 02:46:36.306301,PUMP_002,409.79,4.39,1.73,43.11,0,1.75,4.7
2026-07-03 03:46:36.306301,PUMP_002,539.76,4.44,1.94,48.7,0,1.85,4.5
2026-07-03 04:46:36.306301,PUMP_002,559.05,4.54,2.07,51.2,0,1.91,4.46
2026-07-03 06:46:36.306301,PUMP_002,526.93,4.6,1.73,44.68,0,1.91,4.53
2026-07-03 19:46:36.306301,PUMP_002,514.68,4.69,2.06,46.49,0,1.95,4.61
2026-07-03 21:46:36.306301,PUMP_002,452.96,4.75,2.31,44.21,0,2.03,4.68
2026-07-04 03:46:36.306301,PUMP_002,460.98,5.23,2.09,41.12,0,2.16,4.89
2026-07-04 11:46:36.306301,PUMP_002,504.6,4.92,2.03,40.15,0,2.15,4.96
2026-07-04 12:46:36.306301,PUMP_002,523.66,5.81,2.24,49.07,0,2.12,5.32
2026-07-06 03:46:36.306301,PUMP_002,499.45,4.47,1.89,47.57,0,2.06,5.06
2026-07-06 15:46:36.306301,PUMP_002,501.76,6.42,1.91,40.18,0,2.01,5.56
2026-07-06 17:46:36.306301,PUMP_002,533.84,6.07,2.12,52.18,0,1.97,5.65
2026-07-07 05:46:36.306301,PUMP_002,480.85,2.13,5.44,60.28,1,3.16,4.87
2026-07-08 17:46:36.306301,PUMP_002,470.18,4.72,2.03,38.03,0,3.2,4.31
2026-07-08 20:46:36.306301,PUMP_002,404.85,5.21,1.98,46.79,0,3.15,4.02
2026-07-08 21:46:36.306301,PUMP_002,432.91,6.84,2.04,45.76,0,2.02,5.59
2026-07-09 02:46:36.306301,PUMP_002,511.54,4.91,1.8,49.5,0,1.94,5.65
2026-07-09 05:46:36.306301,PUMP_002,511.07,4.78,2.09,35.0,0,1.98,5.51
2026-07-09 18:46:36.306301,PUMP_002,553.23,5.29,2.04,49.74,0,1.98,4.99
2026-07-09 19:46:36.306301,PUMP_002,441.08,5.35,1.85,39.64,0,2.0,5.14
2026-07-10 01:46:36.306301,PUMP_002,513.15,4.1,1.79,34.67,0,1.9,4.91
2026-07-10 07:46:36.306301,PUMP_002,403.93,5.26,2.16,32.92,0,1.93,4.9
2026-07-10 10:46:36.306301,PUMP_002,586.52,5.79,1.88,47.28,0,1.94,5.05
2026-07-10 11:46:36.306301,PUMP_002,477.71,5.23,2.34,31.63,0,2.13,5.43
2026-07-10 18:46:36.306301,PUMP_002,444.16,5.84,2.3,44.64,0,2.18,5.62
2026-07-11 14:46:36.306301,PUMP_002,507.57,5.08,2.2,47.5,0,2.28,5.38
2026-07-12 10:46:36.306301,PUMP_002,541.62,4.32,2.11,53.06,0,2.21,5.08
2026-07-12 16:46:36.306301,PUMP_002,504.59,5.58,1.76,40.06,0,2.02,4.99
2026-07-13 08:46:36.306301,PUMP_002,526.44,4.55,1.77,46.02,0,1.88,4.81
2026-07-15 07:46:36.306301,PUMP_002,456.69,5.13,2.24,44.59,0,1.92,5.08
2026-07-15 09:46:36.306301,PUMP_002,554.37,5.23,2.02,50.78,0,2.01,4.97
2026-07-16 08:46:36.306301,PUMP_002,526.22,5.26,1.97,46.08,0,2.08,5.21
2026-07-16 19:46:36.306301,PUMP_002,556.96,3.64,2.84,70.42,1,2.28,4.71
2026-07-16 21:46:36.306301,PUMP_002,522.63,5.06,1.99,44.81,0,2.27,4.65
2026-07-17 00:46:36.306301,PUMP_002,498.99,5.71,2.16,46.47,0,2.33,4.8
2026-07-17 13:46:36.306301,PUMP_002,518.78,5.0,2.16,40.91,0,2.1,5.25
2026-07-18 02:46:36.306301,PUMP_002,515.96,5.88,2.01,51.56,0,2.11,5.53
2026-07-18 08:46:36.306301,PUMP_002,472.27,4.07,1.89,48.58,0,2.02,4.98
2026-07-19 16:46:36.306301,PUMP_002,500.03,4.71,2.07,43.92,0,1.99,4.89
2026-07-20 05:46:36.306301,PUMP_002,454.63,4.63,2.23,52.49,0,2.06,4.47
2026-07-20 17:46:36.306301,PUMP_002,509.12,5.28,1.78,37.06,0,2.03,4.87
2026-07-20 20:46:36.306301,PUMP_002,427.9,5.06,2.09,45.85,0,2.04,4.99
2026-07-21 00:46:36.306301,PUMP_002,543.91,4.36,2.09,45.49,0,1.99,4.9
2026-07-21 15:46:36.306301,PUMP_002,467.23,4.88,2.09,40.12,0,2.09,4.77
2026-07-22 19:46:36.306301,PUMP_002,486.9,4.95,1.8,49.7,0,1.99,4.73
2026-07-23 04:46:36.306301,PUMP_002,399.49,5.11,2.2,40.55,0,2.03,4.98
2026-07-23 09:46:36.306301,PUMP_002,578.25,3.1,5.98,68.26,1,3.33,4.39
2026-07-24 21:46:36.306301,PUMP_002,527.45,2.91,5.37,71.85,1,4.52,3.71
2026-07-25 02:46:36.306301,PUMP_002,498.72,4.36,1.7,44.9,0,4.35,3.46
2026-07-25 16:46:36.306301,PUMP_002,613.16,5.48,2.1,45.14,0,3.05,4.25
2026-07-26 07:46:36.306301,PUMP_002,532.53,5.02,1.95,36.56,0,1.91,4.95
2026-07-26 12:46:36.306301,PUMP_002,428.53,4.77,1.8,47.99,0,1.95,5.09
2026-07-27 06:46:36.306301,PUMP_002,551.91,4.59,1.89,47.53,0,1.88,4.79
2026-07-28 00:46:36.306301,PUMP_002,505.74,4.29,2.39,41.84,0,2.03,4.55
2026-07-29 01:46:36.306301,PUMP_002,462.05,4.38,1.99,54.31,0,2.09,4.42
2026-07-29 06:46:36.306301,PUMP_002,523.28,4.64,1.82,44.24,0,2.07,4.44
2026-07-29 10:46:36.306301,PUMP_002,403.13,5.78,2.13,45.17,0,1.98,4.93
2026-07-30 04:46:36.306301,PUMP_002,503.88,3.09,6.1,53.73,1,3.35,4.5
2026-07-30 11:46:36.306301,PUMP_002,549.99,5.13,2.03,50.43,0,3.42,4.67
2026-07-30 13:46:36.306301,PUMP_002,458.05,4.98,2.08,41.91,0,3.41,4.4
2026-07-30 18:46:36.306301,PUMP_002,451.39,4.6,2.34,61.08,0,2.15,4.9
2026-07-30 20:46:36.306301,PUMP_002,490.78,5.3,2.39,47.31,0,2.27,4.96
2026-07-31 11:46:36.306301,PUMP_002,562.03,4.92,1.88,43.01,0,2.2,4.94
2026-07-31 12:46:36.306301,PUMP_002,481.46,5.08,1.92,48.92,0,2.06,5.1
2026-07-31 21:46:36.306301,PUMP_002,476.36,4.9,2.05,48.86,0,1.95,4.97
2026-07-31 22:46:36.306301,PUMP_002,452.01,4.57,1.88,51.58,0,1.95,4.85
2026-08-01 02:46:36.306301,PUMP_002,454.57,5.29,2.14,44.18,0,2.02,4.92
2026-08-01 07:46:36.306301,PUMP_002,532.91,6.35,2.21,51.69,0,2.08,5.4
2026-08-02 09:46:36.306301,PUMP_002,496.45,5.35,2.01,47.12,0,2.12,5.66
2026-08-02 19:46:36.306301,PUMP_002,403.08,4.18,1.78,47.44,0,2.0,5.29
2026-08-03 14:46:36.306301,PUMP_002,431.47,5.36,2.04,55.72,0,1.94,4.96
2026-08-04 14:46:36.306301,PUMP_002,415.66,4.43,2.14,51.41,0,1.99,4.66
2026-08-05 08:46:36.306301,PUMP_002,504.33,5.5,2.13,46.04,0,2.11,5.1
2026-08-05 15:46:36.306301,PUMP_002,543.76,4.92,2.01,45.98,0,2.09,4.95
2026-08-06 11:46:36.306301,PUMP_002,512.83,4.91,2.17,54.66,0,2.1,5.11
2026-08-06 13:46:36.306301,PUMP_002,545.14,5.41,2.05,39.27,0,2.08,5.08
2026-08-06 19:46:36.306301,PUMP_002,397.03,3.69,5.87,61.97,1,3.36,4.67
2026-08-07 23:46:36.306301,PUMP_002,473.66,5.46,1.91,37.62,0,3.28,4.85
2026-08-08 11:46:36.306301,PUMP_002,537.93,5.22,1.94,39.99,0,3.24,4.79
2026-08-08 17:46:36.306301,PUMP_002,579.38,5.86,2.02,41.58,0,1.96,5.51
2026-08-08 22:46:36.306301,PUMP_002,480.16,4.94,2.15,46.92,0,2.03,5.34
2026-08-09 02:46:36.306301,PUMP_002,539.95,4.69,2.15,44.16,0,2.11,5.16
2026-08-09 05:46:36.306301,PUMP_002,495.63,4.68,1.97,53.81,0,2.09,4.77
2026-08-09 15:46:36.306301,PUMP_002,461.39,4.89,1.6,50.67,0,1.91,4.75
2026-08-09 22:46:36.306301,PUMP_002,548.85,5.08,2.23,39.03,0,1.93,4.88
2026-08-10 01:46:36.306301,PUMP_002,437.46,5.19,2.04,51.56,0,1.96,5.05
2026-08-10 10:46:36.306301,PUMP_002,444.03,5.0,2.44,41.56,0,2.24,5.09
2026-08-11 02:46:36.306301,PUMP_002,527.83,5.59,1.67,45.65,0,2.05,5.26
2026-08-11 09:46:36.306301,PUMP_002,546.1,3.34,4.73,60.11,0,2.95,4.65
2026-08-11 12:46:36.306301,PUMP_002,458.57,5.44,2.09,47.32,0,2.83,4.79
2026-08-12 12:46:36.306301,PUMP_002,534.51,2.53,4.29,64.99,0,3.7,3.77
2026-08-12 14:46:36.306301,PUMP_002,519.68,5.29,2.25,48.41,0,2.88,4.42
2026-08-13 15:46:36.306301,PUMP_002,486.6,5.59,2.14,43.62,0,2.89,4.47
2026-08-15 02:46:36.306301,PUMP_002,331.81,4.98,2.19,41.28,0,2.19,5.29
2026-08-15 10:46:36.306301,PUMP_002,538.57,4.9,1.83,39.28,0,2.05,5.16
2026-08-15 19:46:36.306301,PUMP_002,436.37,4.7,1.92,53.91,0,1.98,4.86
2026-08-16 13:46:36.306301,PUMP_002,567.89,5.5,2.3,46.83,0,2.02,5.03
2026-08-16 22:46:36.306301,PUMP_002,511.57,4.48,2.12,42.9,0,2.11,4.89
2026-08-17 02:46:36.306301,PUMP_002,456.94,4.66,1.86,49.31,0,2.1,4.88
2026-08-17 03:46:36.306301,PUMP_002,511.37,5.68,1.68,46.53,0,1.89,4.94
2026-08-17 04:46:36.306301,PUMP_002,530.51,5.37,1.98,46.52,0,1.84,5.24
2026-08-17 11:46:36.306301,PUMP_002,530.94,1.77,7.46,44.6,1,3.71,4.27
2026-08-17 17:46:36.306301,PUMP_002,544.66,5.0,1.82,52.59,0,3.75,4.04
2026-08-18 04:46:36.306301,PUMP_002,501.67,5.15,1.83,47.16,0,3.7,3.97
2026-08-18 06:46:36.306301,PUMP_002,441.76,5.1,2.26,44.86,0,1.97,5.08
2026-01-22 10:46:36.306301,PUMP_003,507.12,4.98,2.23,44.48,0,2.23,4.98
2026-01-22 17:46:36.306301,PUMP_003,551.55,5.47,1.83,43.45,0,2.03,5.22
2026-01-23 12:46:36.306301,PUMP_003,485.73,5.53,2.17,53.94,0,2.08,5.33
2026-01-23 15:46:36.306301,PUMP_003,541.1,5.95,1.95,41.23,0,1.98,5.65
2026-01-23 18:46:36.306301,PUMP_003,499.42,5.1,2.12,43.26,0,2.08,5.53
2026-01-23 21:46:36.306301,PUMP_003,455.81,5.08,2.01,39.29,0,2.03,5.37
2026-01-24 00:46:36.306301,PUMP_003,442.37,4.25,2.03,40.72,0,2.06,4.81
2026-01-24 14:46:36.306301,PUMP_003,471.99,4.99,2.02,51.39,0,2.02,4.77
2026-01-25 05:46:36.306301,PUMP_003,537.1,5.74,2.14,44.34,0,2.07,4.99
2026-01-26 10:46:36.306301,PUMP_003,513.39,4.93,1.92,41.99,0,2.03,5.22
2026-01-26 14:46:36.306301,PUMP_003,523.77,5.14,2.42,49.36,0,2.16,5.27
2026-01-26 17:46:36.306301,PUMP_003,389.44,3.86,2.29,51.07,0,2.21,4.64
2026-01-27 05:46:36.306301,PUMP_003,583.45,5.24,1.69,50.19,0,2.13,4.75
2026-01-27 13:46:36.306301,PUMP_003,550.52,4.39,2.14,43.8,0,2.04,4.49
2026-01-29 15:46:36.306301,PUMP_003,453.53,5.04,1.95,49.75,0,1.93,4.89
2026-01-30 03:46:36.306301,PUMP_003,553.75,4.48,1.89,48.09,0,2.0,4.64
2026-01-30 13:46:36.306301,PUMP_003,523.85,4.04,1.87,54.76,0,1.91,4.52
2026-01-31 08:46:36.306301,PUMP_003,514.06,4.62,1.94,36.54,0,1.9,4.38
2026-01-31 09:46:36.306301,PUMP_003,495.08,2.54,6.59,62.99,0,3.47,3.73
2026-01-31 15:46:36.306301,PUMP_003,458.23,6.07,1.76,46.55,0,3.43,4.41
2026-02-01 16:46:36.306301,PUMP_003,533.68,4.41,1.64,47.71,0,3.33,4.34
2026-02-02 21:46:36.306301,PUMP_003,506.32,4.66,2.37,54.43,0,1.92,5.05
2026-02-04 07:46:36.306301,PUMP_003,530.93,2.41,3.86,60.46,0,2.62,3.83
2026-02-04 15:46:36.306301,PUMP_003,542.62,4.66,2.37,49.3,0,2.87,3.91
2026-02-05 01:46:36.306301,PUMP_003,537.91,4.96,1.93,39.38,0,2.72,4.01
2026-02-05 06:46:36.306301,PUMP_003,495.07,5.01,2.14,46.17,0,2.15,4.87
2026-02-05 07:46:36.306301,PUMP_003,469.38,5.18,1.77,45.54,0,1.95,5.05
2026-02-05 08:46:36.306301,PUMP_003,458.2,4.95,2.16,44.02,0,2.02,5.05
2026-02-05 10:46:36.306301,PUMP_003,504.05,4.6,2.05,50.26,0,1.99,4.91
2026-02-05 11:46:36.306301,PUMP_003,609.54,4.31,1.93,46.16,0,2.05,4.62
2026-02-05 14:46:36.306301,PUMP_003,471.89,4.9,1.66,40.97,0,1.88,4.6
2026-02-06 06:46:36.306301,PUMP_003,532.26,4.9,1.97,44.03,0,1.85,4.7
2026-02-06 12:46:36.306301,PUMP_003,605.47,5.39,2.35,48.36,0,1.99,5.06
2026-02-06 13:46:36.306301,PUMP_003,405.32,5.11,2.0,40.91,0,2.11,5.13
2026-02-06 23:46:36.306301,PUMP_003,542.54,4.93,2.08,44.48,0,2.14,5.14
2026-02-07 07:46:36.306301,PUMP_003,550.1,5.26,2.05,52.4,0,2.04,5.1
2026-02-08 02:46:36.306301,PUMP_003,456.35,6.75,1.71,56.28,0,1.94,5.65
2026-02-08 03:46:36.306301,PUMP_003,484.63,2.34,3.43,54.33,1,2.39,4.78
2026-02-08 22:46:36.306301,PUMP_003,482.15,5.15,2.37,33.34,0,2.5,4.75
2026-02-09 01:46:36.306301,PUMP_003,538.6,4.33,2.14,43.04,0,2.64,3.94
2026-02-09 05:46:36.306301,PUMP_003,572.42,3.18,5.0,55.17,1,3.17,4.22
2026-02-09 07:46:36.306301,PUMP_003,495.83,4.28,1.82,39.98,0,2.98,3.93
2026-02-09 09:46:36.306301,PUMP_003,574.93,5.62,2.24,50.07,0,3.02,4.36
2026-02-09 19:46:36.306301,PUMP_003,480.32,5.73,2.12,42.07,0,2.06,5.21
2026-02-10 08:46:36.306301,PUMP_003,505.29,4.24,1.72,48.0,0,2.02,5.2
2026-02-10 13:46:36.306301,PUMP_003,566.72,6.01,2.19,39.52,0,2.01,5.33
2026-02-10 15:46:36.306301,PUMP_003,516.92,5.13,1.64,51.66,0,1.85,5.13
2026-02-10 16:46:36.306301,PUMP_003,502.19,4.98,1.96,40.51,0,1.93,5.38
2026-02-11 13:46:36.306301,PUMP_003,552.25,5.88,1.9,38.23,0,1.83,5.33
2026-02-12 01:46:36.306301,PUMP_003,449.71,5.72,2.05,39.03,0,1.97,5.53
2026-02-12 08:46:36.306301,PUMP_003,585.21,4.6,2.07,43.48,0,2.01,5.4
2026-02-12 13:46:36.306301,PUMP_003,546.61,2.38,5.66,62.07,1,3.26,4.23
2026-02-12 21:46:36.306301,PUMP_003,473.23,5.18,1.85,48.79,0,3.19,4.05
2026-02-13 05:46:36.306301,PUMP_003,472.02,4.53,2.35,49.66,0,3.29,4.03
2026-02-13 07:46:36.306301,PUMP_003,452.65,4.58,1.62,46.15,0,1.94,4.76
2026-02-13 21:46:36.306301,PUMP_003,489.18,4.68,1.56,50.72,0,1.85,4.6
2026-02-14 06:46:36.306301,PUMP_003,526.91,5.42,1.79,50.97,0,1.66,4.89
2026-02-14 07:46:36.306301,PUMP_003,565.4,4.41,2.27,42.63,0,1.87,4.84
2026-02-14 18:46:36.306301,PUMP_003,596.87,4.92,1.71,46.36,0,1.92,4.92
2026-02-15 01:46:36.306301,PUMP_003,552.64,5.11,1.94,35.87,0,1.97,4.81
2026-02-15 20:46:36.306301,PUMP_003,542.14,5.6,2.04,40.04,0,1.9,5.21
2026-02-16 12:46:36.306301,PUMP_003,488.92,4.43,1.85,45.86,0,1.94,5.05
2026-02-17 00:46:36.306301,PUMP_003,584.79,3.65,7.14,62.68,0,3.67,4.56
2026-02-17 04:46:36.306301,PUMP_003,474.24,5.03,2.1,38.57,0,3.69,4.37
2026-02-17 09:46:36.306301,PUMP_003,579.96,4.62,2.01,46.53,0,3.75,4.43
2026-02-17 18:46:36.306301,PUMP_003,606.03,4.98,2.01,49.68,0,2.04,4.88
2026-02-17 19:46:36.306301,PUMP_003,509.24,5.22,2.24,39.85,0,2.09,4.94
2026-02-18 03:46:36.306301,PUMP_003,509.38,4.78,1.82,44.63,0,2.02,4.99
2026-02-18 05:46:36.306301,PUMP_003,452.61,5.41,2.01,47.32,0,2.02,5.14
2026-02-18 23:46:36.306301,PUMP_003,429.54,4.8,2.1,48.4,0,1.97,4.99
2026-02-19 09:46:36.306301,PUMP_003,455.06,4.0,2.05,53.46,0,2.05,4.73
2026-02-20 06:46:36.306301,PUMP_003,534.92,4.87,2.3,46.99,0,2.15,4.56
2026-02-20 07:46:36.306301,PUMP_003,557.56,4.89,2.24,42.22,0,2.2,4.59
2026-02-21 09:46:36.306301,PUMP_003,442.88,5.5,1.87,40.88,0,2.14,5.09
2026-02-22 20:46:36.306301,PUMP_003,567.78,4.97,1.96,52.21,0,2.02,5.12
2026-02-23 01:46:36.306301,PUMP_003,485.66,5.38,1.94,44.7,0,1.93,5.28
2026-02-23 13:46:36.306301,PUMP_003,476.72,2.68,5.87,69.26,0,3.26,4.34
2026-02-24 00:46:36.306301,PUMP_003,524.0,3.0,6.41,48.19,1,4.74,3.69
2026-02-24 02:46:36.306301,PUMP_003,417.32,5.13,2.15,49.04,0,4.81,3.6
2026-02-24 03:46:36.306301,PUMP_003,560.18,5.17,1.98,50.7,0,3.51,4.43
2026-02-24 05:46:36.306301,PUMP_003,390.45,4.83,2.22,51.33,0,2.12,5.05
2026-02-24 18:46:36.306301,PUMP_003,470.53,4.77,2.17,53.39,0,2.12,4.92
